,news,label
229,"NEW DELHI: Stocks of handicrafts worth around Rs 75 crore produced by artisans are estimated to be lying wasted since the lockdown started and at least 3 lakh tribal artisans are staring at uncertainty with the buyers gone due to the ongoing lockdown. Based on the database of artisans registered with it and recognising the challenges faced by them, Tribal Cooperative Marketing Federation of India (TRIFED) is now preparing to submit a proposal to the union ministry of tribal affairs seeking additional financial support to buy their products and put the cash in the banks of the affected artisans. TRIFED managing director Pravir Krishna also said that they are working on a plan to provide interest free loans in collaboration with other ministries to help the artisans continue with their work till things settle down. “To reach out to the most vulnerable artisans we are tying up with the Art of Living Foundation to reach out with weekly rations. The regional managers have been asked to facilitate the process across states,” Krishna said. TRIFED is also preparing to approach large corporates and online platforms to explore marketing opportunities for the handicrafts that are lying in stock with artisans. When TOI reached out to union tribal affairs minister Arjun Munda on the plans for outreach to artisans, he said that he will be seeking a report on the matter including the numbers and concerns to establish the extent of the problem to decide on the future course of action. Meanwhile, to ensure relief to tribals engaged in collection of forest produce, the tribal affairs minister said that the decision on revision of minimum support price (MSP) for non – timber minor forest produce (MFP) was in the works and orders on the new price structure should be issued in the next two or three days. The price committee for MSP for MFP led by MD, TRIFED, last week recommended a 16-30 percent hike in the prices of 50 items currently on the MFP list and addition of another 25 new items to the list. When asked about the range of increase in prices, Munda said, that is under consideration of the ministry but it would be more or less on the lines of recommendations made by the committee. The tribal affairs minister has already written to chief ministers of all tribal dominant states to put in place procurement systems to enable the forest produce gatherers to sell their produce and avail of the benefit of the minimum support price. It is already peak harvesting season in many regions of the country. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
230,"AHMEDABAD: Prime Minister Narendra Modi on Monday called up 99-year-old Ratnabhai Thummar, a former MLA from Gujarat, and hailed him for donating his savings for the fight against coronavirus pandemic. In his conversation that lasted for just over three minutes, the PM recalled that he had once visited Thummar in Bilkha town in Junagadh district in Gujarat. ""I have called you for that (donation). You are doing good work at this age. Take care of your health,"" PM Modi told Thummar, as per a release issued by the state government. Modi asked Thummar whether the latter remembers him, to which he replied in affirmative, it stated. The Prime Minister inquired about health of Thummar who cannot hear properly and was helped by a relative. ""Thummar advised Modi to fight the battle against coronavirus with all his might,"" the relative said. The relative said that the nonagenarian had mentioned many times that Modi had once met him at his residence in Bilkha town along with former Gujarat CM Shankarsinh Vaghela. The relative said that he told the PM that Thummar had expressed his desire to donate his savings at a time when the nation is fighting the battle against coronaviurs. Subsequently, Thummar visited the office of Junagadh district collector on April 17 and handed over a cheque of Rs 51,000 to the state government. ""I decided to donate my savings to the government as I cannot do anything physically to help the nation due to my age,"" Thummar had told reporters. He had served as the MLA of Mendarda-Maniya constituency in Junagadh constituency during 1975-1980. He had reportedly not taken salary entitled to him as an MLA at that time. Thummar reportedly doesn't take the pension he is entitled to as a former legislator. It is said that Thummar vowed not to eat food once on Mondays on the appeal made by the then PM Lal Bahudar Shashtri in view of shoprtage of grains. It is said that Thummar still follows that routine. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
231,"NEW DELHI: The Supreme Court collegium on Monday recommended to the government elevation of five judicial officers as judges of Karnataka high court. The officers are - Shivashankar Amarannavar, M Ganeshaiah Uma, Vedavyasachar Srishananda, Hanchate Sanjeevkumar and Padmaraj Nemachandra Desai. In a series of decisions, the collegium, headed by Chief Justice of India SA Bobde, also approved the proposal for appointment of three additional judges of the Calcutta high court - justices Bibek Chaudhuri, Subhasis Dasgupta, and Suvra Ghosh - as permanent judges of the high court. The collegium also put a stamp of approval on the proposal for elevation of the three advocates as judges of the Andhra Pradesh high court - Boppudi Krishna Mohan, K Suresh Reddy and K Lalitha Kumari. Besides, it approved the proposal for elevation of advocate B Vijaysen Reddy as a judge of the Telangana high court. Apart from CJI Bobde, Justices N V Ramana, Arun Mishra, R F Nariman and R Banumathi are part of the new 5-judge collegium. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
232,"NEW DELHI: The Centre on Tuesday said that a portal — covidwarriors.gov.in — has been created as a master database of healthcare professionals and volunteers and a total of 1.24 crore corona warriors are now available in the country. ""Covidwarriors.gov.in has been created as a master database of healthcare professionals and volunteers. Till now, details of 1.24 crore human resources of various kinds have been added to it,"" said Arun Kumar Panda, Chairman of the Empowered Group-4, which has been mandated with identification of human resources for various COVID-19 related activities. Panda said that 40,000 Indian Red Cross volunteers are working as corona warriors in 550 districts. ""3,500 NCC cadets and 500 NCC staff in 19 states and UTs, and another 47,000 NCC cadets have been enrolled. 1.80 lakh ex-servicemen have been identified and 6,300 are deployed already,"" he added. ""A total of 15,000 AYUSH professionals have been deployed in 17 states and UTs in management of COVID-19. More than 1 lakh AYUSH professionals and 55,000 AYUSH students have been trained and ready for deployment,"" he said. Panda stated that the portal will help local administration and state governments to tackle COVID-19 effectively. ""The details of corona warriors in 20 categories and 49 sub-categories, who can contribute to COVID-19 management efforts, are available to states and UTs on the portal. State and district level coordinators' phone numbers are provided on the portal. The hospital details of 201 public sector enterprises, 49 ESIS hospitals, 50 Railway hospitals, 12 port hospitals and 13 ordinance factories hospitals are on the website,"" he explained. Panda informed that corona warriors volunteers are involved in three types of activities — preventive activities such as social distancing, supply of essential commodities in containment zones and field surveillance curative component. ""The government has launched IgoT platform — Igot.gov.in — to provide anytime anywhere onsite training. It is accessible through any device. 14 courses, 53 modules, 113 videos and 29 training documents are available on the portal. There are 1.31 lakh users in two weeks,"" he said. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
233,"NEW DELHI: The Centre on Tuesday said that a portal — covidwarriors.gov.in — has been created as a master database of healthcare professionals and volunteers and a total of 1.24 crore corona warriors are now available in the country. ""Covidwarriors.gov.in has been created as a master database of healthcare professionals and volunteers. Till now, details of 1.24 crore human resources of various kinds have been added to it,"" said Arun Kumar Panda, Chairman of the Empowered Group-4, which has been mandated with identification of human resources for various COVID-19 related activities. Panda said that 40,000 Indian Red Cross volunteers are working as corona warriors in 550 districts. ""3,500 NCC cadets and 500 NCC staff in 19 states and UTs, and another 47,000 NCC cadets have been enrolled. 1.80 lakh ex-servicemen have been identified and 6,300 are deployed already,"" he added. ""A total of 15,000 AYUSH professionals have been deployed in 17 states and UTs in management of COVID-19. More than 1 lakh AYUSH professionals and 55,000 AYUSH students have been trained and ready for deployment,"" he said. Panda stated that the portal will help local administration and state governments to tackle COVID-19 effectively. ""The details of corona warriors in 20 categories and 49 sub-categories, who can contribute to COVID-19 management efforts, are available to states and UTs on the portal. State and district level coordinators' phone numbers are provided on the portal. The hospital details of 201 public sector enterprises, 49 ESIS hospitals, 50 Railway hospitals, 12 port hospitals and 13 ordinance factories hospitals are on the website,"" he explained. Panda informed that corona warriors volunteers are involved in three types of activities — preventive activities such as social distancing, supply of essential commodities in containment zones and field surveillance curative component. ""The government has launched IgoT platform — Igot.gov.in — to provide anytime anywhere onsite training. It is accessible through any device. 14 courses, 53 modules, 113 videos and 29 training documents are available on the portal. There are 1.31 lakh users in two weeks,"" he said. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
234,"RANCHI: Jharkhand has reported its fourth Covid-19 death, a health official said on Tuesday. According to the official, a woman who had tested positive for the coronavirus, died at 10.45am on Tuesday at Rajendra Institute of Medical Science (RIMS) Ranchi. Her husband had died on April 12. She was a resident of Hindpiri locality of Ranchi which has emerged as the hub of the infection in the state. In Hindpiri more than 22 coronavirus positive cases have been reported. According to doctors, the woman had lost her mental balance after the death of her husband. She died owing to complications caused by comorbidities. So far, only four people in the state have been cured of the disease. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
235,"NEW DELHI: A Delhi Police constable, undergoing treatment for COVID-19 at a hospital in Najafgarh, alleged ""lack of hygiene"" in the facility. On Tuesday, the constable attached with Tilak Vihar police post shared a video alleging that around 20 patients, who are being treated in the same floor, shared a common bathroom and if anyone complained of soar throat or fever, they were not provided medicines. He further alleged that none of them is served hot water and since Monday, their bed-sheets have also not been changed and the pillow he was given is also dirty. He claimed that they were not provided sanitiser either. The constable alleged it had been four days since he was tested for the virus, yet his children who are at home have not been tested for coronavirus. Police, however, said they were following the guidelines of the Indian Council of Medical Research (ICMR) to carry out tests at the earliest as it takes at least four-five days in some cases to show symptoms. Through the video, the constable urged the authorities for help and requested them to admit him at a private hospital since he is a beneficiary under the Central Government Health Scheme (CGHS). Deputy Commissioner of Police (West) Deepak Purohit has assured they will take care of the well-being of their staff and family and are following procedures and guidelines of Indian Council of Medical Research. A day after he was taken to hospital, a hand sanitiser and kettle for warm water was provided to him from the police station by the Delhi Police, he said. DCP Dwarka, Anto Alphonse, under whom the designated hospital falls, has also visited the hospital and spoken to the administration to ensure the cleanliness of the pillow and toilet, he added. The constable was tested on April 17 at the DDU dispensary in Tilak Vihar and his result came positive on April 18. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
236,"NEW DELHI: The Central Reserve Police Force (CRPF) on Tuesday handed over one lakh surgical masks to AIIMS for the use of its staffers, officials said. The three-layered masks have been prepared at a CRPF facility in the national capital by the family welfare association of the paramilitary. The country's largest paramilitary force had set up a mechanised masks-making automated machine in order to produce the face cover at a rapid pace for supply to not only its nationwide units but also to other organisations. ""These three-ply surgical face masks will play a pivotal role in safeguarding the lives of our frontline healthcare workers, one of the precious resources in our fight against the COVID-19 pandemic,"" Medical Superintendent of the All India Institute of Medical Sciences (AIIMS) D K Sharma said in a communication thanking the force. The force said on its Twitter handle that this was a humble contribution to the premier medical institute. A senior official said the masks have been given to the AIIIMS free of cost. The about 3.25 lakh personnel lakh strong CRPF is designated as the lead internal security force of the country and is the mainstay for anti-Naxal and counter-terrorist operations. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
237,"NEW DELHI: The Supreme Court on Tuesday said it would not get into budgetary or financial domain of the Union government by directing it to pay basic minimum wages to migrant workers during the lockdown period, as demanded in PILs by rights activists Harsh Mander, Swami Agnivesh and others. Another PIL sought a direction to the state governments to pay minimum wages to self-employed workers like rickshaw pullers, auto-drivers, etc. But a bench of Justices N V Ramana, S K Kaul and B R Gavai wondered how the courts could direct the Centre to give money to states for this purpose/ ""Are we experts in such matters? These are elected governments at the states and Centre having a mandate to govern. We are not getting into the issues of financial support and adequacy or inadequacy of funds,"" it said. Appearing for rights activists, advocate Prashant Bhushan cited a study conducted on 11,000 migrant workers and said nearly 90% of them said that they have neither got any ration or cooked food from the governments. He said the 2011 census estimated population of migrant labourers to be 4 crore, but the Centre said it has provided shelter and food to 15 lakh. ""It is a mockery of social distancing in the crowded shelters. The Centre's claim that it has transferred Rs 500 per month to women having Jan Dhan accounts is inadequate. The government recognised the need for monthly payment to migrant workers. That is why they asked the private employers to pay their workers. Nearly 90% of the workers said they have not been paid during the lockdown period. Government said it would pay Rs 5,000 to each construction worker. But they constitute a very small minority of the population,"" Bhushan said, demanding minimum wage payment to migrant workers during lockdown period. Solicitor general Tushar Mehta came out all guns blazing during the video-conference hearing and rubbished the petitioners' claim about migrant workers going hungry. ""Who told petitioners that no worker has been paid? Who conducted the survey that showed that workers are hungry? What have the petitioners done so far to help migrant labourers? The government, apart from transferring money to the needy, has given benefits under the direct transfer schemes. Around 50,000 NGOs are working shoulder to shoulder with governments to provide food and basic needs to migrant workers, poor and destitute during lockdown period. But there are some rights activists whose social work is confined to filing PILs."" Mehta added that helpline numbers across the country are being monitored actively by two ministers of state and the home minister. ""Anyone seeking food gets it within an hour of making a grievance on the helpline. The petitioners have not specified which worker they represented and who is going hungry,"" he told the bench. While questioning the veracity of the survey cited by the rights activists, the Justice Ramana-led bench said, ""In a situation like this, the court cannot say whether some task has to be done one way or the other. It is an unusual situation. Someone may say something is not working well. But everyone is trying to do their best."" The bench disposed of the petition saying the petition and accompanying material will be considered as a representation by the Centre to take steps it deemed necessary to help the lot of migrant workers. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
238,"NEW DELHI: With PILs by journalists, lawyers and association of private schools pleading for 4G internet services in Jammu and Kashmir, the Supreme Court on Tuesday asked the Centre and the Union Territory to explain by Monday why high-speed internet services be not resumed in the valley to aid health, education and business sectors during lockdown period. Attorney general K K Venugopal and solicitor general Tushar Mehta told a bench of Justices N V Ramana, R Subhash Reddy and B R Gavai that militancy still poses a grave threat to peace in the Kashmir valley and that it would be inappropriate to start the high-speed internet services at this juncture. ""Recently a militant was killed by security forces. Nearly 500 persons attended the funeral despite lockdown,"" the AG said. Justice Ramana-led bench asked petitioners whether the J&K HC had sum moth taken up internet services issue and as to what happened in the case. A petitioner's counsel, Huzefa Ahmadi, told the bench that the HC had taken up a whole gamut of issues, including internet services. ""Our specific issue is that in the absence of 4G services it is difficult to hold video conferencing, which hampers doctors from consulting other experts and give advice to their patients, the professionals cannot enter into any contract for supply and purchase of food produce and material, and nearly 2,200 private schools have been hampered in their effort to provide online classes to their students,"" he said. The SC had sought response of the J&K administration on April 10 on a petition filed by an association of journalists. Two subsequent PILs were filed by a lawyer and 'Private Schools Association of Jammu and Kashmir', which complained that in the absence of 4G it could not impart online instructions to its students, as was being done by private schools in other states. The association of private schools also said that non-provision of 4G services violated the fundamental right to education of children. The school association's counsel told the court that about 2,200 private schools are unable to hold online classes jeopardising ongoing academic session of 22 lakh students, most of whom have tabs or laptops but there is no 4G internet connectivity required for online classes. SC asked the J&K agovernment and the Centre to file a detailed affidavit on this issue and said it would take up hearing on Monday. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
239,"THIRUVANANTHAPURAM: Kerala reported a spike in Covid-19 cases on Tuesday with 19 people testing positive, after a decline in the numbers in the past few days, as the total infections touched 423 in the southern state. Kannur recorded 10 cases, Palakkad four, Kasaragod three and Malappuram and Kollam one each, chief minister Pinarayi Vijayan told reporters here. The number of those getting infected were in single digits over the past few days. Of the 10 positive cases from Kannur, nine of them had come from abroad and one had been infected through contact, he said. Pointing out that the positive cases in Palakkad, Malappuram and Kollam had come from neighbouring Tamil Nadu, Vijayan said there is need to enforce strict vigilance in places bordering neighbouring states. Sixteen people tested negative on Tuesday, while the total active cases 117, he added. At least 32,000 people are under observation. Of the around 20,000 samples sent, 19,440 had returned negative, Vijayan said. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
240,"NEW DELHI: The Indian Army has decided to classify all its personnel reporting back from leave, temporary duties and training courses into three categories of 'green, yellow and red' as part of measures to check the spread of coronavirus, official sources said on Monday. Under a fresh set of instructions, the Army headquarters also placed all ranks of the operationally-critical Northern Command and personnel belonging to Army Medical Corps, Army Dental Corps and Military Nursing Service under ""top priority"" bracket. A sizeable number of personnel from the Army Medical Corps, Army Dental Corps and Military Nursing Service have been part of various teams deployed to treat infected people. Personnel placed under top priority bracket also included the soldiers whose units/stations are within 500 km from their place of leave by road. In the directives to all its bases, establishments and formations, the Army said all personnel requiring a quarantine period of 14 days after resuming duties will be categorised as 'yellow' The personnel, after completing 14 days quarantine, will be classified as 'green' and those found symptomatic of the infection and requiring isolation will be put under 'red' category, the sources said. In the last few weeks, the Army headquarters issued a series of directives with an aim to insulate the 13 lakh strong force from the coronavirus which has killed over 540 people and infected over 17,000 in India so far. The Army has reported eight cases of the infection. ""All personnel reporting back from leave, temporary duty and courses will be classified as 'yellow' and will undergo 14 days quarantine period at the reporting station/unit. These personnel will subsequently be moved from reporting station to duty station /unit in Army vehicles/special trains,"" according to the fresh guidelines. In case such personnel do not move under supervision of military authorities, they will be considered 'yellow' again and will have to undergo 14 days of quarantine again. The second highest priority has been accorded to all ranks of Eastern Command and officers and key appointments of other commands as decided by respective commands, according to the instructions. The Army aid personnel will be allowed to rejoin only on receipt of specific instructions from units/formations/establishment which granted leave and temporary duty to them. ""Any individual whose leave station is within 500 kms of unit/duty station is allowed to directly report to unit using private transport only. ""Individuals who do not fall within the 500 kms criteria will report to nearest unit/station headquarters in private vehicle only,"" cited the instructions. According to the directives, Army personnel from Nepal who are on leave should remain at their home stations till the situation in Nepal stabilises and the government opens the border. The Army clarified that the instructions will not apply to those in ‘hotspots/containment zones', saying they will have to comply with earlier instruction of 'no movement' till the areas are de-notified. ""The leave granting authorities will decide on the use of the exception of areas officially declared as 'hotspots/ containment zones' by the central/state governments,"" according to the instructions. India went under a total shutdown of 21 days from March 25 to April 14 to fight the coronavirus pandemic. On Tuesday, Prime Minister Narendra Modi announced extending the lockdown till May 3. However, the government announced allowing certain sectors to resume activities from April 20. Last week, the Indian Army directed all its military establishments, cantonments, formation headquarters and field units to totally restrict movement of forces till April 19 in view of the government's fresh lockdown related guidelines. The order also mentioned that offices in Army headquarters, command headquarters and formation headquarters would start functioning with 50 per cent manpower from April 19 to May 3. It said all training activities and temporary duties will remain suspended till May 3, adding directions on actions to be taken post the lockdown period will be issued on receipt of fresh orders from the government. Last month, Army Chief Gen Manoj Mukund Naravane issued instructions to insulate the the Army from the coronavirus pandemic. Gen Naravane also conveyed to the families of soldiers guarding India's borders with Pakistan and China that the Army is taking care of its personnel serving the country in this difficult time. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
241,"NEW DELHI: The Indian Medical Association on Monday announced that it will observe April 23 as Black Day if the government fails to enact a central law on violence against doctors. ""If the government fails to enact Central Law on violence against doctors and hospitals even after White Alert, IMA will declare Black Day on April 23,"" read a notice issued by the association. ""Our legitimate needs for safe workplaces have to be met. Abuse and violence should stop immediately. White Alert to the nation - All doctors and hospitals to light a candle at 9 pm on 22 April, as protest and vigil,"" it further read. The notice stated that further decisions will be taken if suitable steps are not taken by the government. This comes amid several incidents of attacks and stigmatisation of medical staff and doctors being reported from across the country following the outbreak of the COVID-19 crisis. Six Inter-Ministerial Central Teams (IMCT) have been constituted by the Centre to assess the situation regarding the violations of lockdown, social distancing norms and attack on doctors. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
242,"JAMMU: Nearly 700 army personnel reached Jammu on Monday through a special train from Bengaluru to join their units in the union territory after completing their professional courses in southern India, officials said. In the prevailing security scenario along the Line of Control in Jammu and Kashmir, it has been a necessity to boost the strength of security personnel in units deployed in operational areas, a defence spokesperson said. The train had left the Bengaluru railway station on April 17. The army personnel had completed their professional courses in Bengaluru, Belgaun and Secundrabad training centres and were waiting to join their units. All of them underwent the mandatory quarantine before coming here and adhered to social distancing throughout the journey, the spokesperson said. ""All personnel are medically fit,"" he said. On arrival at the Jammu railway station, all the personnel were screened and thereafter transported to their respective units deployed in the union territory, he added. All passenger trains have been suspended since a nationwide lockdown came into effect on March 25. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
243,"NEW DELHI: India and Afghanistan have fought the scourge of terrorism together and will similarly take on COVID-19 with solidarity and shared resolve, Prime Minister Narendra Modi said on Monday. Responding to a tweet by Afghanistan President Ashraf Ghani thanking India for the supply of wheat and medicines, Modi said New Delhi and Kabul share a special friendship based on ties of history, geography, and culture. ""For long, we have fought jointly against the scourge of terrorism,"" Modi tweeted. ""We will similarly combat Covid-19 together, with solidarity and shared resolve,"" he said. India and Afghanistan share a special friendship, based on ties of history, geography, and culture. For long, we… https://t.co/Rn59EhbLZt— Narendra Modi (@narendramodi) 1587387875000In his Twitter post, Ghani said, ""Thank you my friend Prime Minister @narendramodi , and thank you India for providing 500K (5 lakh) tablets of hydroxychloroquine, 100K (10 lakh) tablets of paracetamol, and 75,000 metric tons of wheat that the first consignment of it (5,000) will reach AFG (Afghanistan) in a day or so, for the Afghan people."" India has supplied hydroxychloroquine to several coronavirus-hit countries as grants as well as on commercial basis. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
244,"NEW DELHI: President Ram Nath Kovind on Monday expressed gratitude to police forces for ensuring the ongoing lockdown to combat the coronavirus with sensitivity and professionalism. Kovind took to Twitter to thank fellow citizens, NGOs, social workers, religious and charitable organisations, Red Cross and many others who are serving the nation in different ways. ""I commend their spirit. I am confident of their sustained contribution in ensuring victory against COVID-19,"" he said. The President said, ""My thoughts are with all those serving the nation in the fight against COVID-19, despite grave risks to themselves and their families"" and asked all to express gratitude to our police, armed forces and security personnel for their courage and determination. ""Internally, police forces are ensuring lockdown with sensitivity and professionalism. Armed and Paramilitary Forces are securing us against cross-border terrorism,"" he tweeted. The lockdown was first announced by Prime Minister Narendra Modi on March 24 in a bid to combat the coronavirus pandemic. It was further extended till May 3. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
245,"NEW DELHI: Kapil Dev Tripathi was on Monday appointed as the secretary to President Ram Nath Kovind, according to a personnel ministry order. Tripathi, a 1980 batch IAS (retired) officer of Assam-Meghalaya cadre, is at present the chairman of public enterprises selection board (PESB). The appointments committee of the Cabinet headed by Prime Minister Narendra Modi has appointed Tripathi as secretary to Kovind on contract basis, for a term co-terminus with the tenure of the President, it said. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
246,"NEW DELHI: Congress leader Rahul Gandhi on Monday urged the government to waive GST on all Covid-19-related equipment. He said it was ""wrong"" on the part of the government to charge Goods and Services Tax (GST) on sanitisers, soaps and masks. ""During this difficult time of Covid-19, we have been constantly demanding that GST should not be charged on all small, big equipment related to management of this epidemic,"" Rahul Gandhi tweeted in Hindi. ""It is wrong to collect GST on sanitisers, soaps, masks, gloves etc. from the people who are suffering from disease and poverty. We will stand by our demand of #GSTFreeCorona,"" he said. Gandhi attached a list of items along with the GST charged on them by the government. According to the list, 18 per cent GST is levied on sanitisers, liquid hand wash and furniture such as hospital beds and examination tables, 12 per cent on blood test strips, medical grade oxygen and hydrogen peroxide, and 5 per cent on masks, diagnostic kits and some life saving drugs including vaccines. The Youth Congress had launched a campaign separately demanding that GST should not be charged on equipment related to coronavirus. In Video:Covid-19: Make all coronavirus-related equipment GST free, urges Rahul GandhiDownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
247,"NEW DELHI: States and Union territories (UTs) can take stricter action than what is mentioned in the guidelines issued by the central government to enforce the nationwide lockdown to prevent the spread of Covid-19 but cannot dilute or weaken them, the Union home ministry said on Monday. Joint secretary in the Ministry of Home Affairs (MHA), Punya Salila Srivastava, said home secretary Ajay Bhalla wrote fresh communication to the states as some of them were issuing certain guidelines that amounted to ""diluting"" the lockdown leading to ""severe repercussions to health"" of the citizens. ""MHA is regularly monitoring the lockdown situation in the country. Wherever lockdown is being violated we (MHA) are taking adequate action in coordinationÂ with state governments,"" she said while briefing reporters about the updates on lockdown measures being implemented across the country. ""Yesterday, MHA again wrote letter to states and UTs that guidelines issued by it under the disaster management Act are to be followed strictly,"" she said. ""They (states and UTs) can undertake stricter steps as per their local conditions but not dilute or weaken them,"" she added. Writing this letter became important, she said, as in some states facilities were being allowed which were not permitted under the MHA guidelines. The ministry also wrote to the Kerala government about the directives issued by the state and expressedÂ its concerns over it, she said. The ministry, through a letter written by Bhalla to Kerala chief secretary Tom Jose, came down heavily on the state government for its decision to allow opening of restaurants, bus travel in cities and opening of MSME industries in urban areas, saying it amounts to dilution of lockdown guidelines and also a Supreme Court observation. Srivastava said that some things, mentioned in the Kerala-issued order, violated MHA guildelines issued under the disaster management Act and was tantamount to ""diluting the lockdown."" They were requested that national guidelines should be followed, she said. Also, attention was drawn towards the Supreme Court observation of March 31 where it said that all state governments and people should follow the central government's directives with honesty and dedication and in letter and spirit. The MHA officer said it was found that some districts in other states were also violating the lockdown and that can have ""severe repercussions for health."" In some districts, she said, the COVID-19 situation is grave or is inching towards that. Srivastava identified these districts as Jaipur in Rajasthan, Indore in Madhya Pradesh, Mumbai and Pune in Maharashtra, Kolkata, Howrah, North 24 Parganas,Â Medinipur East, Darjeeling, Jalpaiguri and Kalimpong in West Bengal. She said six inter-ministerial teams have been formed by the MHA for visiting the above mentioned four states and they have now reached their respective locations. These teams are led by an additional secretary-rank officer of the central government and each of them have six members comprising a senior public health specialist and an official from the National Disaster Management Authority (NDMA), she said. The MHA's effort is to ensure that all available expertise, as far as possible, should be shared with the states in the interest of the people. These teams will assess the hotspot areas, health and medical infrastructure management, issues related to disaster management and will ""cooperate"" with the states. They will give a report on the lockdown rules and supply of essential goods, social distancing norms, health services and security of health workers and also check the status of relief camps being run for poor and labourers in these states. ""The purpose of the inter-ministerial teams is to provide support and assistanceÂ to the states in their endeavour to combat COVID-19,"" she said. ""The teams have been very carefully constituted so that support can be provided from health, administrative and disaster management aspects and I am sure states will benefit from it,"" she added. We hope that with these steps, we will be successful in the mission against coronavirus, the officer said. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
